"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCG4",35.9908365861904,-0.0592836575232669,0.430327560855866,-0.137764026560045,0.890426915857278,0.957255343176657
"ABCG5",1.82559589271857,-1.46079916985026,1.19618681108528,-1.22121323886266,0.222005292966687,NA
"ABCG8",0.130536245486677,-1.3783991368755,4.10036692399807,-0.336164826812984,0.736746575141344,NA
"ABHD1",19.7990285765227,-0.745153024510047,0.409261810173899,-1.8207245484093,0.068648738644581,0.237052675632069
"ABHD10",549.426773926856,0.177967380008754,0.175693758854546,1.01294081912204,0.311088429556085,0.567759738927059
"ABHD11",521.554818684553,-0.624844462734709,0.230826841471975,-2.70698354987703,0.00678976216971315,0.0546294954335738
"ABHD12",1730.15853037679,-0.00372931845703481,0.18500334914526,-0.0201581132139756,0.983917241902556,0.994613265145289
"ABHD12B",1286.02924926481,-1.14327353828444,0.327127272280059,-3.49488910024496,0.000474258768735316,0.00893910541035789
"ABHD13",454.669892086626,0.488157303374776,0.156315977926274,3.12288807485191,0.00179085837187499,0.0223652980734922
"ABHD14A",238.215396717191,-0.279537535149343,0.237714320995737,-1.17593897573532,0.239619262518729,0.489593788710117
"ABHD14A-ACY1",27.7465573461128,-0.264400611822742,0.848490454613524,-0.311612947894827,0.755334692890733,0.892490592454217
"ABHD14B",612.251091843607,0.275236916940466,0.215764055289273,1.27563841239199,0.202083368837196,0.444640895720529
"ABHD15",242.858392140054,-0.0219773979463834,0.223152031250176,-0.0984862106038576,0.921546221069756,0.970429164062299
"ABHD16A",838.61411992549,-0.231827766742506,0.138854864196612,-1.66956892784288,0.0950046823417716,0.288180869770041
"ABHD16B",73.8091262833718,-0.738529911449144,0.221503555411003,-3.33416730074057,0.000855551818074013,0.0133999007758373
"ABHD17A",1476.97619645728,-0.2172255674018,0.13967968011476,-1.55516942209009,0.119905724725585,0.330649119697825
"ABHD17AP1",1.67724103683402,2.95960310061455,2.31905138755987,1.27621281550327,0.2018802995973,NA
"ABHD17AP3",0.583108748201025,-1.41736083474059,2.93097556364802,-0.483579887979851,0.628684051013597,NA
"ABHD17AP4",0.268443191744351,1.17402066133396,4.10517254861219,0.285985703994549,0.774889071043926,NA
"ABHD17AP5",0.544479110627544,1.17342943241446,3.40106369479451,0.345018364169555,0.730080564853668,NA
"ABHD17AP6",0.83884388180071,1.49332789818395,2.19487167483471,0.680371392690375,0.496269330021103,NA
"ABHD17B",361.438502846091,0.160516799627561,0.159727730968038,1.004940085574,0.314925700829219,0.572309859622657
"ABHD17C",1930.72208090963,-0.0257601474745123,0.176316551337794,-0.146101697651516,0.883841106266997,0.954489639383019
"ABHD18",185.977132884453,0.20503787270722,0.222874597566198,0.919969682261882,0.357588602669005,0.61384901156244
"ABHD2",706.788469999844,0.399955512314019,0.806773167490245,0.495747167147641,0.620072804474449,0.813113887165116
"ABHD3",510.485014881208,0.176159660688545,0.275785284468262,0.638756563926882,0.522981309210303,0.745357270987103
"ABHD4",955.144714629226,0.339473877930432,0.167174367628281,2.03065746709008,0.042289753782737,0.175468888122551
"ABHD5",149.810396153011,0.055428753185627,0.316876190916258,0.17492242956264,0.861140585746623,0.945767899818847
"ABHD6",162.093869081474,-0.165673216962453,0.216517703631668,-0.765171688890117,0.444169315712778,0.684740750801334
"ABHD8",375.751026401866,0.163720604344283,0.144795560654983,1.13070182265045,0.258180613953522,0.509859522762804
"ABI1",977.098545257459,0.395565781954143,0.13906817214049,2.84440196391258,0.00444948760211928,0.0411058254751703
"ABI2",1664.34781026879,0.0478489421444421,0.192255277929076,0.248882333217888,0.803451801439542,0.920038219653545
"ABI3",14.5801380587621,-0.469966646245461,0.594886435139602,-0.790010695293757,0.429521522221261,0.675287143511238
"ABI3BP",125.343602152131,-0.208116811895623,0.371459755528307,-0.560267455083066,0.575297022501719,0.782185157551275
"ABL1",1691.80821663585,-0.0298952136271844,0.13058108968551,-0.228939838832589,0.818915675844168,0.927272883811189
"ABL2",387.533312330019,-0.422738211461009,0.16295547370417,-2.59419460943331,0.00948128027567728,0.0676766189431818
"ABLIM1",1224.6629165582,-0.0215198752435061,0.194425823503367,-0.110684243768336,0.911866740851759,0.966444714067912
"ABLIM2",61.9213143138705,-0.46214188120421,0.286773142088844,-1.61152427956812,0.107065499649563,0.308758293936714
"ABLIM3",88.0904636522491,0.523769948801792,0.40697788701668,1.2869739745352,0.198103359446379,0.440554739636571
"ABO",404.231856267387,-0.500131924990014,0.273847742385003,-1.82631385102631,0.067803000033863,0.234560612233431
"ABR",2081.63209004611,0.146433861799468,0.169740791565481,0.862691050565641,0.388307354212697,0.642159985095964
"ABRA",1.73766350987085,0.0857301385338385,1.42960762395803,0.0599676002681664,0.95218143947228,NA
"ABRACL",760.486050319164,0.479059293605457,0.187224847504734,2.55873779570494,0.010505294428498,0.0725227567098379
"ABT1",728.338004619505,0.000936522753182931,0.103826252008428,0.00902009593014018,0.992803102313001,0.997927333059204
"ABT1P1",0.126494644959486,0,4.1058718283534,0,1,NA
"ABTB1",477.511050839948,0.0184987943796159,0.210095036588766,0.0880496497203068,0.929837214576263,0.973788324861428
"ABTB2",298.896627195145,1.01139946396047,0.265242874608845,3.81310700787716,0.000137230660061025,0.00382201987276344
"AC000041.10",0.393558453345353,-0.291996362080898,3.10622561699825,-0.0940035908798774,0.925106304260385,NA
"AC000077.2",0.0708820647703276,0.587956070782289,4.1058718283696,0.143198837021603,0.88613314827911,NA
"AC000078.5",0.145271147496932,-0.710429200184221,4.1058718283696,-0.173027612619444,0.862629723230218,NA
"AC000081.2",0.21485513312125,-0.710413067081596,4.10587182835174,-0.173023683344442,0.862632811758338,NA
"AC000089.3",8.05570841476614,0.607911731117717,0.768016552442946,0.791534673548429,0.42863205081615,0.674465337243975
"AC000095.9",1.42811230712916,-1.13328097253615,1.8485323515485,-0.61307067284314,0.539829610772371,NA
"AC000111.4",0.0594153262444021,0.587956070782289,4.1058718283696,0.143198837021603,0.88613314827911,NA
"AC000367.1",2.95875642447036,-1.09306036690666,0.934676126429606,-1.1694536064402,0.242220922697494,NA
"AC002056.3",0.649653881363513,-0.198363268074647,2.60911119790357,-0.0760271422061401,0.939397504327841,NA
"AC002069.5",0.0405451885270885,0,4.1058718283696,0,1,NA
"AC002075.4",5.63253716477412,-0.34861527446845,0.723133966404182,-0.482089475345705,0.629742386024474,NA
"AC002310.10",0.428134919235545,-0.133363896464193,2.70281383232248,-0.0493426128242047,0.96064626073395,NA
"AC002310.11",3.84188295536981,-0.353908922344012,1.44725611078423,-0.244537867006992,0.806814278328945,NA
"AC002310.17",3.55269599789446,-0.571296849905759,0.859519108906208,-0.664670330171914,0.506261374789074,NA
"AC002398.9",175.081129749792,0.0371600972099634,0.240958820737008,0.154217625635384,0.877438145192179,0.951815466996765
"AC002400.1",0.251261178855995,-0.133364880441593,4.06415633029965,-0.0328148992319299,0.973822196742765,NA
"AC002486.3",0.226457002966042,1.15887122636135,4.10538031510159,0.28228108906219,0.777727984944432,NA
"AC002519.6",0.0966886989609724,0,4.1058718283696,0,1,NA
"AC002543.2",0.18687780502368,1.15886437683141,4.10538040945139,0.28227941414722,0.777729269136754,NA
"AC002553.4",0.1531631395122,-0.133379288726843,4.1058718283696,-0.0324850103223525,0.974085269751443,NA
"AC002984.2",0.284880248314651,-1.41698106567038,3.29318631303058,-0.430276616923747,0.666994434485492,NA
"AC002985.3",21.013948502205,-0.254573331721521,0.804667501243258,-0.316370838051979,0.751721048938175,0.890227028538316
"AC003002.6",2.62299320511452,2.82292024654852,1.46233529360317,1.93041928133519,0.0535549077790377,NA
"AC003005.4",0.0405451885270885,0,4.1058718283696,0,1,NA
"AC003006.7",0.231761233357141,0.508270424435555,4.10587182835907,0.1237911083646,0.901480672158318,NA
"AC003080.4",0.736392967119171,1.1697712687051,1.95447475326574,0.598509275574181,0.549500171680947,NA
"AC004019.10",0.443656148904644,1.15943613703621,3.02080081675211,0.383817473368802,0.701113736301236,NA
"AC004057.1",1771.60051953794,-0.032075365049227,0.167235479167518,-0.191797609029466,0.847900743913691,0.940349775754645
"AC004066.2",0.0662914664019965,0,4.1058718283696,0,1,NA
"AC004076.7",5.04787346051762,-1.24118018204594,0.839181379897718,-1.47903684683425,0.139130467183838,NA
"AC004076.9",2.36491998804038,-0.04907439723654,1.42615260008059,-0.0344103409647515,0.972549937458888,NA
"AC004129.9",0.676828599190908,0.587981673911559,2.33718965113257,0.251576363786581,0.801368530083926,NA
"AC004158.1",0.835742905135204,0,3.71910297853586,0,1,NA
"AC004231.7",0.0316236612398714,0,4.1058718283696,0,1,NA
"AC004381.6",59.9803749667902,-0.132932889981099,0.234737295812619,-0.566304938978311,0.571186503525612,0.779773825150047
"AC004383.3",0.604730384565447,-2.66421480731621,2.10417605912883,-1.26615584078988,0.205457293801621,NA
"AC004386.4",3.37417997825402,-0.0222115385112603,0.902164620940623,-0.0246202721717262,0.98035784934527,NA
"AC004453.8",8.62000219035228,-1.25001424790701,0.738843590081775,-1.69185232799902,0.0906741334179262,0.280545768795064
"AC004461.4",0.0405451885270885,0,4.1058718283696,0,1,NA
"AC004556.1",524.513697133165,-0.401088702976641,0.201551888731028,-1.99000220490067,0.0465906926139391,0.185475641311052
"AC004692.5",0.589488854990396,0,3.12040000624734,0,1,NA
"AC004754.3",19.6029628513294,-0.540171866876683,0.636917391961178,-0.848103496143197,0.396380334747122,0.648577322729979
"AC004813.1",84.644219502147,-0.880956248646612,0.382419875866945,-2.30363614508657,0.0212430770728642,0.114905735075947
"AC004824.1",2.49070003124511,-1.30280503101451,1.18732308395308,-1.09726244576745,0.272526682393549,NA
"AC004824.2",2.49070003124511,-1.30280503101451,1.18732308395308,-1.09726244576745,0.272526682393549,NA
"AC004837.3",0.982211005259265,0.984215652056933,2.1915332030355,0.449099128725813,0.653360148940484,NA
"AC004854.5",0.0662914664019965,0,4.1058718283696,0,1,NA
"AC004893.10",0.657331925921107,-2.07824344506353,2.22924882030765,-0.932261767341304,0.351201261116721,NA
"AC004899.3",0.063107578091917,-0.71043460492626,4.1058718283696,-0.173028928964002,0.862628688544344,NA
"AC004920.2",0.0316236612398714,0,4.1058718283696,0,1,NA
"AC004938.5",1.17027319060914,0,2.54170412305483,0,1,NA
"AC004951.5",18.2228279162669,-0.839759730411248,0.418261869186689,-2.00773676081007,0.0446712720627984,0.181091466126181
"AC004953.1",0.548397072511893,-0.133363773967732,2.33331595783925,-0.0571563287516504,0.954420665863871,NA
"AC004967.7",32.0723618149303,-0.13293748804878,0.314430780302737,-0.422787768808085,0.672450112347972,0.845568873259842
"AC004980.10",1.31680936897373,0.220347249804395,1.67043225045976,0.131910318268669,0.895055227152037,NA
"AC004980.7",73.9821162646282,0.101755976506869,0.23105129684155,0.440404264757928,0.659644336627294,0.837739572591442
"AC004980.8",0.0990523286346317,-0.710427398626041,4.1058718283696,-0.173027173843404,0.862630068121254,NA
"AC004980.9",4.68379092215654,-2.01803593710607,1.49928719279488,-1.34599691560372,0.178303511304791,NA
"AC004985.12",34.2616900844326,-1.19216862062991,0.424568792171768,-2.80795160315879,0.00498577190212693,0.0444902362131588
"AC004987.10",0.0662914664019965,0,4.1058718283696,0,1,NA
"AC004987.9",0.201472772143364,-1.34941013923437,4.10155269359767,-0.328999830074288,0.742155816472144,NA
"AC005014.5",1.23980625953993,-0.13335970311969,2.18167120001828,-0.0611273152061468,0.951257815432966,NA
"AC005017.2",0.574079108036092,-0.841628248161222,2.25631571143314,-0.373009966600218,0.709141026165196,NA
"AC005019.2",0.880705935327831,-0.936276578838175,2.15543719006999,-0.434378966435005,0.664013269143084,NA
"AC005042.2",0.727625286327639,-0.189702641958104,2.11014178290433,-0.0899004244620015,0.928366343847578,NA
"AC005077.14",350.140270326484,-1.03390535378009,0.485187865695236,-2.1309381929793,0.0330942343882296,0.151063462066658
"AC005077.5",0.199392020763662,0.5879669863147,4.10587182836822,0.143201495539225,0.886131048726696,NA
"AC005077.7",0.423087499406695,-1.41677828666476,3.54353409456702,-0.399820701270231,0.689288582251158,NA
"AC005077.8",0.219419051161372,-0.133365465692551,4.10587182836277,-0.0324816436721871,0.974087954532813,NA
"AC005086.1",1.44465709364751,0.661989777873343,1.50398474312904,0.440157242882712,0.6598232249956,NA
"AC005086.2",0.642913077343763,-1.40904323642317,2.78451647689507,-0.506027975813722,0.612837010537705,NA
"AC005086.3",2.67626408764004,-0.181461181681418,0.927677307222789,-0.19560808512678,0.844916931519337,NA
"AC005094.2",0.404241127508428,0.587982214291428,3.51163786289416,0.167438169096068,0.867025294473415,NA
"AC005102.1",0.111426420193952,0,4.10587182836868,0,1,NA
"AC005105.2",0.0977892075020034,0.587956070782289,4.1058718283696,0.143198837021603,0.88613314827911,NA
"AC005154.7",18.1890695407668,-0.914197298906833,0.463409785871347,-1.9727621789166,0.0485226640635213,0.190205435153283
"AC005154.8",0.29926860907862,0.42948706320576,3.89001056771006,0.110407685462558,0.912086058276532,NA
"AC005176.2",3.37215467370681,0.0539171818757187,1.07514566383401,0.0501487228097521,0.960003873367474,NA
"AC005189.6",0.128076704744456,-0.133379288726842,4.1058718283696,-0.0324850103223524,0.974085269751443,NA
"AC005229.5",0.184882888061008,0,4.10587182834959,0,1,NA
"AC005229.7",0.0649691266525393,0.587956070782289,4.1058718283696,0.143198837021603,0.88613314827911,NA
"AC005237.2",0.0862287346011009,-0.71043460492626,4.1058718283696,-0.173028928964002,0.862628688544344,NA
"AC005251.3",10.8227348249719,1.53725531250736,0.727236735209082,2.11383066624844,0.0345297327435323,0.155283420215827
"AC005255.3",0.364906696743796,0,4.10587182834543,0,1,NA
"AC005262.4",0.625223808957813,0.58798290175023,2.438958704965,0.241079482220536,0.809493514672547,NA
"AC005300.5",0.381233204876925,-0.710425604565263,3.00887849366185,-0.236109768494062,0.8133474940436,NA
"AC005338.1",1338.38901432307,-0.310239173488053,0.355300492212948,-0.873174060513579,0.38256821116871,0.636718040353914
"AC005351.1",0.0868584477480411,0.587956070782289,4.1058718283696,0.143198837021603,0.88613314827911,NA
"AC005363.9",1.28721124005706,1.59568897899019,1.76457670938975,0.904289946987929,0.365841676021204,NA
"AC005477.1",0.169741242026851,0,4.10587182836414,0,1,NA
"AC005480.1",4.21089985718529,0.903461607178566,1.0209228255164,0.884946035682546,0.376185737324302,NA
"AC005488.11",1.0585845884469,-0.133359644870479,2.36265951729798,-0.0564447157510846,0.954987535694505,NA
"AC005517.3",10.4424462727202,-0.246852598853757,0.611185921800281,-0.403891172961968,0.686292747646049,0.853797618937681
"AC005522.6",0.464051092052431,-0.994631565792098,3.53427069124467,-0.28142484056359,0.778384567678308,NA
"AC005534.6",1.31999508344084,-1.47846309917249,1.66064234233219,-0.890295918322873,0.373307012233732,NA
"AC005539.2",0.0405451885270885,0,4.1058718283696,0,1,NA
"AC005682.6",1.85680610449265,-3.11577173924455,1.39649016918508,-2.23114477136832,0.0256715409179058,NA
"AC005740.3",0.804976164959632,0.450324639955534,2.43915548556037,0.184623179055794,0.85352460421658,NA
"AC005752.10",1.93365726514703,-1.34110087490174,1.3522535152966,-0.991752552114893,0.321318248501055,NA
"AC005758.1",0.0662914664019965,0,4.1058718283696,0,1,NA
"AC005776.1",0.321360271645654,-0.7104308736075,2.79147388877621,-0.254500275450885,0.799109091317032,NA
"AC005779.2",0.60148586915488,1.84916704576687,2.56300654282352,0.721483544762918,0.470612061306196,NA
"AC005786.3",0.327237655010617,-0.710425076153413,3.15339052406847,-0.22528927854988,0.821754239778226,NA
"AC005795.1",0.610073773746663,0.953818660639413,2.12460325548986,0.448939658816203,0.653475186040879,NA
"AC005822.1",2.69097781097109,-0.413792255195031,1.1858964482868,-0.34892781388528,0.727143503472213,NA
"AC005943.2",72.6459957070371,0.0552878132883201,1.23824885394681,0.0446500015825534,0.964386286874578,0.987343288316696
"AC006011.4",40.3184845354918,-0.648995603103737,0.621425639207969,-1.04436566848273,0.296316241155103,0.551562709835298
"AC006014.7",0.49094895695734,-1.39419193230522,4.03768248058172,-0.345295089202842,0.729872538158188,NA
"AC006014.8",10.4344170245621,-0.328697099454081,0.529251308774324,-0.621060532122821,0.53455979623943,0.754225263821516
"AC006026.1",2.29951342332331,-0.784813227272271,1.71712713539141,-0.457050157263619,0.647634994451674,NA
"AC006026.9",0.196161679794876,0,4.1058718283646,0,1,NA
"AC006028.11",0.037628807979765,0,4.1058718283696,0,1,NA
"AC006042.8",1.26837353196547,-1.60753766113196,1.49461863677212,-1.07555039230858,0.28212838367627,NA
"AC006077.4",0.118719185033942,0,4.10587182835435,0,1,NA
"AC006116.13",0.0862287346011009,-0.71043460492626,4.1058718283696,-0.173028928964002,0.862628688544344,NA
"AC006116.14",0.0405451885270885,0,4.1058718283696,0,1,NA
"AC006116.20",0.882418817029088,0.925755036914615,1.83136787722745,0.505499221880062,0.613208244837684,NA
"AC006116.22",0.743123402471924,0.0394860543573347,2.21493518741865,0.0178271827463055,0.985776719507877,NA
"AC006116.27",4.83543392216762,0.730376217823013,3.30340491806544,0.221097999167096,0.825016128143845,NA
"AC006153.3",0.348054285686239,-0.293188543479249,3.7304710352422,-0.0785929017299592,0.937356433674212,NA
"AC006195.2",0.511178624448092,1.95319447758237,3.53383775237863,0.552711984659644,0.580460645484312,NA
"AC006262.11",0.195578415004007,1.17399523142193,4.10517289588584,0.285979485199879,0.774893834110648,NA
"AC006335.11",0.128667795464038,0.58796949372961,4.10587182836358,0.143202106229397,0.886130566436974,NA
"AC006386.1",4.91802109533314,0.0858340169213552,0.790040073472386,0.108645143206594,0.913483953553997,NA
"AC006445.6",1.15720131909845,-0.758821980357214,1.84949269305279,-0.41028655220297,0.681595755708344,NA
"AC006445.7",0.756053548997632,-0.842865418508427,1.93435717298573,-0.435734118951488,0.663029648032266,NA
