"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCA9",119.355432728533,-0.338346695337467,0.464855084270287,-0.727854135162556,0.466702881709163,0.694127499198861
"ABCB1",14.3005313408366,1.88125836168516,0.826404001268992,2.27643907676678,0.0228197430909804,0.124254809825279
"ABCB10",455.048308078451,-0.22638173242943,0.179193604755288,-1.26333600319377,0.206468452617555,0.442996098093369
"ABCB10P1",0.0323303505713183,0,5.88634619733239,0,1,NA
"ABCB11",5.47233032670785,1.20717765798993,0.892218507675989,1.35300674398061,0.176053475898072,0.406114195285881
"ABCB4",19.5189377890542,0.115406333211793,0.572907768480844,0.201439637514101,0.840354824122942,0.927843531069342
"ABCB5",3.01018380009963,0.979035068303551,0.795905994192725,1.2300888238649,0.218663844721376,0.458229571639397
"ABCB6",718.827016060872,0.0209091644748865,0.290870189047027,0.0718848656969311,0.942693534312289,0.974877392767492
"ABCB7",377.807268415608,0.543640458459924,0.236262797910107,2.30099898616611,0.0213916883854649,0.11962243003877
"ABCB8",384.368673552221,-0.189195157649659,0.139953851123802,-1.35183959662745,0.176426634064919,0.406414119542801
"ABCB9",177.26851834288,-0.891259214618209,0.186428837305526,-4.78069395003297,1.74691133149036e-06,0.000274920170793295
"ABCC1",809.802892749687,-0.180530190619722,0.145310027339274,-1.2423794415661,0.214096597158252,0.452640832615012
"ABCC10",432.985945058185,-0.294092612154705,0.182017881810335,-1.61573472468575,0.106151679849531,0.304832221564069
"ABCC11",3.52886451407151,0.402626636272392,0.994968521693237,0.404662687807652,0.685725472403447,0.841919558134798
"ABCC12",0.232955948761771,0.978575085403509,3.93414632047857,0.248738863704609,0.803562784529969,NA
"ABCC13",2.24611997091017,1.31843558739,1.20475852996562,1.09435671513994,0.273798560033472,NA
"ABCC2",26.5144999944954,0.77494083188076,0.583194311120402,1.32878667899209,0.183918358244152,0.415928275906007
"ABCC3",1414.81410031977,-0.231125461587304,0.427381593257333,-0.540794140959037,0.588649481705398,0.780428382016265
"ABCC4",86.1827791079187,0.570295972755905,0.268864625569282,2.12112683678035,0.0339111300912649,0.156225190535451
"ABCC5",531.876724253079,-0.282483004683739,0.194653395915903,-1.45121025684947,0.146721321661402,0.365374259820156
"ABCC6",159.683666502948,0.918501160493183,0.405459386207521,2.26533456059414,0.0234921567401,0.126369322595384
"ABCC6P1",118.407787444098,0.97650599218602,0.351143868816529,2.78092849941298,0.00542036738682411,0.0522358641662995
"ABCC6P2",21.3072667105762,0.696198241469462,1.11912276273283,0.622092825428187,0.533880832344269,0.743829227009729
"ABCC8",2.7645580626048,0.666999635489258,1.13148742015009,0.589489218890989,0.555533142235975,0.758703484042407
"ABCC9",85.2733131115569,-0.0472497986622901,0.292140960134061,-0.161736302367897,0.871513515735058,0.944089673790587
"ABCD1",157.006124769678,0.134656736286603,0.200393226759176,0.671962513226198,0.501607561426483,0.719861169003679
"ABCD2",1.64623724568716,-0.296352073090803,1.35840283481784,-0.21816214269793,0.827302780385071,NA
"ABCD3",1418.59804886113,0.140315699344772,0.121967518001766,1.15043498173621,0.249964759050816,0.492827611077147
"ABCD4",994.366322527364,-0.27403076003145,0.149993184470716,-1.82695474463342,0.0677065740486019,0.233907501799423
"ABCE1",1036.59985206933,0.0530120901140848,0.203737669199962,0.260197784348142,0.794711213252604,0.905543704031544
"ABCF1",1634.19688603978,-0.169326185990171,0.141852245409993,-1.1936799837096,0.232603173202764,0.474514194603862
"ABCF2",636.4584831308,-0.199283425486869,0.271722943979019,-0.733406692009993,0.463310418856698,0.691591246846897
"ABCF2P1",0.0243979421297519,0,5.88634619733239,0,1,NA
"ABCF2P2",0.0197911713606118,0,5.88634619733239,0,1,NA
"ABCF3",785.47207289909,-0.317872696833114,0.115973556236814,-2.74090669586806,0.0061269903591596,0.0566008029719849
"ABCG1",327.740144007873,0.294112242883551,0.375351153903239,0.783565575395486,0.433295061804699,0.667355663640003
"ABCG2",68.2695759952928,0.579083881343863,0.416330771623833,1.39092260484431,0.16424889729557,0.389785011991923
"ABCG4",9.6122715316709,0.583799529210959,0.68012730698415,0.858368019069354,0.390689281147445,0.631653757980633
"ABCG5",1.33101887610298,-0.414890627139847,1.26007720748852,-0.329258099959425,0.741960611369999,NA
"ABCG8",0.197517474911545,0,4.76699850315363,0,1,NA
"ABHD1",15.1743629534843,-0.708148475193284,0.379479614744469,-1.8661041270165,0.062026798695904,0.22230263395974
"ABHD10",613.659034316986,-0.122683749828981,0.116003576624556,-1.05758592449304,0.290244262371834,0.536814834057286
"ABHD11",357.228002062322,0.145895143119636,0.159096804325341,0.917021204406416,0.359131528812934,0.603091875653275
"ABHD12",1453.71279949332,0.194469647592596,0.172642834802782,1.12642756251511,0.259984585668848,0.504056470828335
"ABHD12B",23.6932050204408,0.510363300672042,0.412488994329632,1.23727737633697,0.215984123943342,0.455266224423027
"ABHD13",439.658768888932,-0.133939604808207,0.190927925555818,-0.701519195886567,0.482979059317623,0.70733941829048
"ABHD14A",210.847989379583,-0.128383423730231,0.187579586651587,-0.684421082389374,0.493709307052981,0.714987587797935
"ABHD14A-ACY1",16.0622732364026,1.70184503222438,0.764141338400747,2.22713383859867,0.0259383302667849,0.134112352385553
"ABHD14B",478.326241563023,0.40338969779936,0.173600879332294,2.32366160442783,0.0201436378501699,0.116112679197595
"ABHD15",284.599936387269,-0.648885829377484,0.199804372685019,-3.24760574885125,0.00116380407699769,0.0209746530277724
"ABHD16A",664.690280018623,-0.141106361193217,0.114277558936921,-1.23476877267832,0.216916572358772,0.456356028570644
"ABHD16B",66.3647720558332,-0.00675766049807879,0.238800623854387,-0.0282983368678275,0.977424207057258,0.99047728487795
