"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP2S1",1440.66491325447,-0.0180398676990612,0.224632220934261,-0.0803084598640039,0.935991929950136,0.980040279384775
"AP3B1",1017.21220382489,0.138903354603175,0.150067950338871,0.925603063742222,0.354652300611825,0.653682798282111
"AP3B2",20.4208703259506,-0.993659984726395,0.605581204682625,-1.64083689692311,0.10083127688721,0.351941664448789
"AP3D1",2509.52478464756,-0.133249970520351,0.0987959751417855,-1.34873885630583,0.177420860174286,0.469493129916561
"AP3M1",795.796366918466,0.134383309635289,0.189428722726414,0.709413586815845,0.47806785875025,0.747555884810548
"AP3M2",521.599939328432,0.0172265541768937,0.188819966893044,0.091232693556458,0.927307697567392,0.977288668180227
"AP3S1",1599.72133192283,0.71089669249354,0.156673164726349,4.5374502630059,5.69384533038001e-06,0.000810734879959744
"AP3S2",492.79567623341,0.098455912038879,0.232797032183589,0.422925975968776,0.672349269998264,0.868289088010499
"AP4B1",194.974395416584,-0.176371481361379,0.194605022654842,-0.906304878236352,0.364774504202448,0.662435532410098
"AP4E1",170.708912552269,0.13880312115657,0.26593381071109,0.521946121801583,0.601707844300579,0.828537275965271
"AP4M1",314.16243764402,-0.211358009207259,0.211873205620802,-0.997568373914797,0.318488703238507,0.620590130091591
"AP4S1",120.177657476055,0.0459800602929353,0.195311955179845,0.235418565395019,0.813883877848313,0.935133374583016
"AP5B1",281.832687951955,0.0936159533896556,0.29066790354,0.322071863626913,0.74739825309092,0.906659987218731
"AP5M1",558.713863117878,0.234830377167029,0.226134167365833,1.03845597462115,0.299057821577882,0.601315861322243
"AP5S1",150.549243559513,0.293643660935043,0.230045804574123,1.2764573623877,0.201793889886226,0.497981194633662
"AP5Z1",499.73351248082,-0.255739675956434,0.2408040482574,-1.06202398924402,0.288224794817548,0.590350361547576
"APAF1",644.327305426382,0.169335970327181,0.197368523491515,0.857968471018431,0.390909873472024,0.68347172732199
"APBA1",59.6474295083104,0.575864951899287,0.460578544205962,1.25030781208464,0.211187125773356,0.508638073725302
"APBA2",177.574436492707,-0.252051851758309,0.34838982674802,-0.723476497896166,0.469387188014975,0.740939562147144
"APBA3",194.513501794271,-0.138827491296741,0.186768544822522,-0.743313021090693,0.457292190021191,0.732406679568085
"APBB1",410.419622422063,-0.109472797013922,0.215627739359676,-0.507693478302051,0.611668322790421,0.834742943310382
"APBB1IP",0.932409086990538,-0.558952934721305,1.39952108641091,-0.399388719576029,0.689606804454476,NA
"APBB2",601.453490137735,0.319255703528985,0.172264354391965,1.85328940891951,0.0638408883904663,0.274893005015297
"APBB3",183.180365531871,-0.438671805551373,0.376450366815615,-1.16528457459635,0.243903820938343,0.546020807685759
"APC",551.081078370986,0.012689732963632,0.247131761193744,0.0513480456835477,0.959048183653875,0.985921034303713
"APC2",92.9629133054274,-0.117700887228984,0.285740913603281,-0.411914715833794,0.6804019342603,0.873698501241275
"APCDD1",193.044602554601,-0.23839611623777,0.531309766791273,-0.448695151375646,0.653651582814625,0.858155805673899
"APCDD1L",6.3588931743015,1.10615095537237,0.844576760091164,1.3097103870736,0.190293828353645,0.485833559821426
"APCS",0.447379923048184,-1.97380107567718,3.02097641383848,-0.653365271782856,0.513520821929833,NA
"APEH",1738.8571595827,-0.207920737079066,0.206775727777419,-1.00553744539533,0.314638128097734,0.616997183150961
"APELA",3.85929220037803,-1.86261019553928,0.889157169713332,-2.09480422470168,0.0361883994170245,0.198915619205793
"APEX1",2546.40697547941,-0.00581470697575506,0.177219978692098,-0.0328106741613908,0.973825566046998,0.991555462990997
"APEX2",469.704651882736,-0.0761161791153463,0.110903726200012,-0.686326616096495,0.492507168568638,0.757310281782482
"APH1A",3504.47896702534,0.228445465587604,0.102150578247948,2.23635998450348,0.0253282001103292,0.159705448306732
"APH1B",285.116913453901,0.445640069779966,0.247604715357039,1.7998044550055,0.0718915202768255,0.293917533365339
"API5",1391.13841809534,-0.0163991100917775,0.170278768908333,-0.0963074269147767,0.923276412683194,0.976029618499476
"API5P2",0.0754281039524801,0,5.88638648009261,0,1,NA
"APIP",271.690244317656,0.204606118196877,0.140523711160943,1.45602558106752,0.145385548096366,0.426862812015251
"APITD1-CORT",14.3460025816733,0.136423168997307,0.479514686887453,0.284502587152928,0.77602525165838,0.918512674551966
"APLF",69.2635981513681,0.240123149396313,0.181649315661399,1.32190505932822,0.186199767494315,0.479977389549436
"APLN",38.0072312883431,-0.671940107084062,0.505018001592777,-1.33052704055069,0.183344683134606,0.476862731593957
"APLNR",25.7638387982678,-0.991645256502564,0.458206870496994,-2.16418679062358,0.0304500166574356,0.179194842771836
"APLP1",530.58046140738,-0.430912937336028,0.325957817811319,-1.32198988270765,0.1861715199283,0.479977389549436
"APLP2",17106.0597537502,0.283841459378567,0.221644438701337,1.28061620242608,0.200328506139672,0.49707285632884
"APMAP",2126.77723306548,0.130324269041191,0.110579618357083,1.17855596698072,0.238575034127235,0.540547663864166
"APOA1",2144.49872200712,-0.808990868613088,0.901619459453164,-0.897264206235905,0.369577951460502,0.665727969961004
"APOA2",157.409931827501,-1.64780794319053,0.845440298007663,-1.94905299294782,0.051289096523841,0.243495503469982
"APOA4",1393.77459069897,-1.29622622008032,1.07494693887815,-1.20585135247057,0.227874810923492,0.527569971154848
"APOA5",0.182545912722564,0.28385298183224,5.88638648009261,0.0482219410485895,0.961539364098556,NA
"APOB",434.078375597549,-0.262237793070902,1.49701351743775,-0.175173964707909,0.8609429411539,0.954334595497697
"APOBEC1",55.4018135484269,0.924539640906652,0.563343229072894,1.64116579945087,0.100763002999133,0.351842622034391
"APOBEC2",3.43384697659549,0.847518187655623,1.09463864937482,0.77424471366845,0.438786090948959,0.717625211986906
"APOBEC3A",3.81047187725303,0.125446065635621,0.641260624779569,0.19562415153549,0.844904355314905,0.94806914265309
"APOBEC3B",186.861914760321,-0.447699276989317,0.354988254188046,-1.26116645186846,0.207248882848406,0.504589804914045
"APOBEC3C",655.400115327357,-0.226395261205114,0.222460641472969,-1.01768681284964,0.308826816183542,0.610967869548976
"APOBEC3D",33.8665975876013,-0.228253089735877,0.40248932289997,-0.567103465233051,0.570643888739592,0.806846766012956
"APOBEC3F",70.8608401892845,-0.00527793520033774,0.241823123629549,-0.0218256017915931,0.982587071772631,0.994327167218147
"APOBEC3G",51.7641035814987,0.131283531867,0.240075777178413,0.546842057161963,0.584487246266621,0.817105596993905
"APOBEC3H",1.47524898900224,-0.487279916684008,0.960738741663685,-0.507192950125233,0.612019441098346,NA
"APOBEC4",0.934502061964574,-3.57825685301395,2.76002431727457,-1.29645845169486,0.19481758543372,NA
"APOBR",37.0169880007454,0.0923039605208795,0.676624837407501,0.136418226789522,0.891490665479811,0.964645678939024
"APOC1",301.13504510263,-0.873782008170317,0.525877641489131,-1.66156904046352,0.0965992152115005,0.343519469399509
"APOC1P1",2.25985644971533,-1.43299651012341,0.95590075458804,-1.49910595137147,0.133846147923405,NA
"APOC2",9.1377974100861,-0.385118869505885,0.776305892921114,-0.496091647658044,0.619829751813987,0.839774389157851
"APOC3",51.6649581835019,-1.29160409371889,1.22363865902353,-1.05554371316578,0.291176728235092,0.593021335607224
"APOC4",1.33560493980596,0.644603788169875,1.25223408561431,0.514763010826088,0.60671863596587,NA
"APOC4-APOC2",1.91108729923084,-2.60415555274787,3.27073455747616,-0.796198990466946,0.425916384250795,NA
"APOD",865.935696655248,3.3956208131163,0.6165424965194,5.50752110728097,3.63921787979565e-08,2.56739542983823e-05
"APOE",1406.30752681229,-0.21503789029197,0.222616728880994,-0.965955664575975,0.334066366471691,0.634700905468191
"APOF",1.37217406959075,-1.0711401408502,1.1977508441068,-0.894292954265444,0.371165168741358,NA
"APOH",21.974189047745,0.839431790591354,0.607741345591179,1.38123199397401,0.167207640476481,0.456424511943713
"APOL1",525.959943670489,0.130670275484622,0.518994257533175,0.251775956261461,0.801214242874274,0.929977992864335
"APOL2",490.764104704757,0.453650727206376,0.243745962038207,1.86116202054361,0.0627212999571068,0.272688691881426
"APOL3",8.52088349140938,1.27980269974097,0.56775415183179,2.25414943353887,0.0241867686869336,0.156077312532966
"APOL4",268.456774913337,1.48012120352335,0.372954587043627,3.96863654434744,7.22850339589687e-05,0.00431813726019495
"APOL5",0.134851412542536,1.16495854974618,5.88602182454306,0.197919509045758,0.843108040090817,NA
"APOL6",422.482130525844,0.477751622680114,0.322391935817407,1.48189693848514,0.138367719800907,0.415203509132869
"APOLD1",79.3247236343848,0.0343123092955601,0.509249867584677,0.0673781408295698,0.946280670727525,0.982547520877273
