 ,Label,Area,Mean,Min,Max,Median
2137,160929_25_R3D_xx_523_xx_t064.tif,540320,60.086743041,50,79,60
2138,160929_04_R3D_xx_523_xx_t136.tif,111959,53.918907814,50,70,53
2139,160929_11_R3D_xx_523_xx_t030.tif,202288,61.658328719,50,80,62
2140,160929_22_R3D_xx_523_xx_t083.tif,613003,64.217334989,50,79,66
2141,160929_01_R3D_xx_523_xx_t014.tif,252874,63.949567769,50,82,65
2142,160929_26_R3D_xx_523_xx_t007.tif,161047,60.172359622,50,78,60
2143,160929_06_R3D_xx_523_xx_t070.tif,158405,59.352242669,50,84,59
2144,160929_01_R3D_xx_523_xx_t059.tif,0,NaN,255,41,255
2145,160929_25_R3D_xx_523_xx_t012.tif,356239,56.306283141,50,71,56
2146,160929_11_R3D_xx_523_xx_t006.tif,203749,61.147195814,50,79,61
2147,160929_08_R3D_xx_523_xx_t094.tif,0,NaN,255,12,255
2148,160929_10_R3D_xx_523_xx_t130.tif,2028,50.526134122,50,54,50
2149,160929_16_R3D_xx_523_xx_t072.tif,478323,62.760517475,50,81,63
2150,160929_23_R3D_xx_523_xx_t143.tif,512402,57.342972900,50,68,58
2151,160929_25_R3D_xx_523_xx_t139.tif,38214,50.703433297,50,57,50
2152,160929_07_R3D_xx_523_xx_t131.tif,80945,59.783433195,50,75,60
2153,160929_31_R3D_xx_523_xx_t127.tif,0,NaN,255,10,255
2154,160929_08_R3D_xx_523_xx_t075.tif,0,NaN,255,12,255
2155,160929_05_R3D_xx_523_xx_t065.tif,319760,59.597172880,50,80,59
2156,160929_02_R3D_xx_523_xx_t098.tif,0,NaN,255,30,255
2157,160929_10_R3D_xx_523_xx_t015.tif,183276,57.658804208,50,70,58
2158,160929_17_R3D_xx_523_xx_t036.tif,473363,65.408489890,50,84,66
2159,160929_11_R3D_xx_523_xx_t108.tif,139813,57.673578280,50,70,58
2160,160929_05_R3D_xx_523_xx_t093.tif,281677,60.827717563,50,83,60
2161,160929_12_R3D_xx_523_xx_t040.tif,381151,63.758266409,50,84,64
2162,160929_22_R3D_xx_523_xx_t048.tif,623513,67.720349054,50,83,70
2163,160929_09_R3D_xx_523_xx_t052.tif,0,NaN,255,37,255
2164,160929_31_R3D_xx_523_xx_t125.tif,0,NaN,255,10,255
2165,160929_25_R3D_xx_523_xx_t053.tif,572669,61.681217248,50,81,62
2166,160929_12_R3D_xx_523_xx_t101.tif,279878,58.712253196,50,73,59
2167,160929_23_R3D_xx_523_xx_t009.tif,574068,63.522492109,50,77,65
2168,160929_27_R3D_xx_523_xx_t084.tif,525528,60.850565526,50,78,61
2169,160929_22_R3D_xx_523_xx_t033.tif,610063,67.285034496,50,82,69
2170,160929_26_R3D_xx_523_xx_t011.tif,146964,61.708302714,50,79,62
2171,160929_16_R3D_xx_523_xx_t112.tif,379648,56.792523601,50,70,57
2172,160929_04_R3D_xx_523_xx_t038.tif,359184,62.291783598,50,79,63
2173,160929_12_R3D_xx_523_xx_t003.tif,353682,62.063469444,50,81,62
2174,160929_20_R3D_xx_523_xx_t088.tif,393032,66.218017871,50,81,68
2175,160929_06_R3D_xx_523_xx_t029.tif,178489,57.844040809,50,74,58
2176,160929_15_R3D_xx_523_xx_t120.tif,60686,56.872145141,50,68,57
2177,160929_04_R3D_xx_523_xx_t107.tif,259708,61.303841237,50,81,62
2178,160929_25_R3D_xx_523_xx_t119.tif,307550,53.399502520,50,64,53
2179,160929_10_R3D_xx_523_xx_t030.tif,214662,61.971061483,50,81,63
2180,160929_30_R3D_xx_523_xx_t103.tif,346002,63.564227952,50,83,64
2181,160929_18_R3D_xx_523_xx_t026.tif,540093,62.055088661,50,78,62
2182,160929_02_R3D_xx_523_xx_t019.tif,311633,61.797200553,50,82,62
2183,160929_14_R3D_xx_523_xx_t023.tif,343284,60.160945456,50,74,61
2184,160929_03_R3D_xx_523_xx_t086.tif,45421,57.897162106,50,72,58
2185,160929_30_R3D_xx_523_xx_t079.tif,358582,63.527684044,50,83,65
2186,160929_08_R3D_xx_523_xx_t045.tif,0,NaN,255,20,255
2187,160929_19_R3D_xx_523_xx_t119.tif,483478,61.957205912,50,76,62
2188,160929_01_R3D_xx_523_xx_t043.tif,0,NaN,255,49,255
2189,160929_10_R3D_xx_523_xx_t060.tif,103099,53.280371294,50,64,53
2190,160929_19_R3D_xx_523_xx_t085.tif,498517,64.704944866,50,80,65
2191,160929_31_R3D_xx_523_xx_t023.tif,0,NaN,255,47,255
2192,160929_21_R3D_xx_523_xx_t025.tif,545088,65.833342506,50,80,67
2193,160929_14_R3D_xx_523_xx_t050.tif,386077,61.563053484,50,77,62
2194,160929_29_R3D_xx_523_xx_t097.tif,357747,64.591188745,50,83,66
2195,160929_11_R3D_xx_523_xx_t085.tif,155339,59.453022100,50,73,60
2196,160929_16_R3D_xx_523_xx_t016.tif,452171,63.708269659,50,83,64
2197,160929_22_R3D_xx_523_xx_t081.tif,613026,64.273719222,50,79,66
2198,160929_28_R3D_xx_523_xx_t115.tif,270285,59.093127625,50,74,59
2199,160929_16_R3D_xx_523_xx_t065.tif,480891,63.094368578,50,81,64
2200,160929_21_R3D_xx_523_xx_t052.tif,551246,69.575015510,50,84,71
2201,160929_16_R3D_xx_523_xx_t043.tif,489316,65.011003115,50,83,66
2202,160929_02_R3D_xx_523_xx_t015.tif,386845,63.641243909,50,84,64
2203,160929_25_R3D_xx_523_xx_t001.tif,341677,56.142110824,50,71,56
2204,160929_15_R3D_xx_523_xx_t139.tif,38042,53.629067872,50,64,53
2205,160929_04_R3D_xx_523_xx_t097.tif,282228,62.785970917,50,82,63
2206,160929_14_R3D_xx_523_xx_t036.tif,377107,62.341587401,50,78,63
2207,160929_17_R3D_xx_523_xx_t064.tif,474055,64.614707154,50,83,65
2208,160929_24_R3D_xx_523_xx_t095.tif,642410,62.892456531,50,78,64
2209,160929_23_R3D_xx_523_xx_t049.tif,628957,68.370168390,50,83,71
2210,160929_10_R3D_xx_523_xx_t031.tif,221746,63.836213506,50,81,65
2211,160929_25_R3D_xx_523_xx_t059.tif,540427,60.124799464,50,79,60
2212,160929_23_R3D_xx_523_xx_t048.tif,629931,68.688176959,50,83,71
2213,160929_18_R3D_xx_523_xx_t060.tif,578527,64.598312611,50,82,65
2214,160929_14_R3D_xx_523_xx_t039.tif,377104,61.884408545,50,78,63
2215,160929_05_R3D_xx_523_xx_t125.tif,262520,59.962284778,50,79,60
2216,160929_29_R3D_xx_523_xx_t016.tif,257769,61.445681987,50,77,62
2217,160929_26_R3D_xx_523_xx_t008.tif,157253,60.765479832,50,77,61
2218,160929_03_R3D_xx_523_xx_t002.tif,194352,61.729933317,50,80,63
2219,160929_31_R3D_xx_523_xx_t123.tif,0,NaN,255,10,255
2220,160929_01_R3D_xx_523_xx_t025.tif,17493,52.034756760,50,62,51
2221,160929_31_R3D_xx_523_xx_t128.tif,0,NaN,255,9,255
2222,160929_10_R3D_xx_523_xx_t051.tif,116308,53.862528803,50,65,54
2223,160929_24_R3D_xx_523_xx_t064.tif,681812,67.634254017,50,83,69
2224,160929_01_R3D_xx_523_xx_t030.tif,1862,51.400644468,50,58,51
2225,160929_01_R3D_xx_523_xx_t125.tif,0,NaN,255,16,255
2226,160929_20_R3D_xx_523_xx_t016.tif,386050,63.933412770,50,79,66
2227,160929_23_R3D_xx_523_xx_t132.tif,603806,63.048114792,50,76,65
2228,160929_06_R3D_xx_523_xx_t125.tif,106856,57.876328891,50,78,58
2229,160929_07_R3D_xx_523_xx_t050.tif,131094,61.853242711,50,80,62
2230,160929_12_R3D_xx_523_xx_t056.tif,362383,63.506640764,50,82,64
2231,160929_10_R3D_xx_523_xx_t014.tif,180079,57.440040205,50,71,58
2232,160929_02_R3D_xx_523_xx_t052.tif,32904,52.236171894,50,65,52
2233,160929_21_R3D_xx_523_xx_t010.tif,531102,63.409186936,50,77,64
2234,160929_26_R3D_xx_523_xx_t054.tif,144353,65.911660998,50,83,67
2235,160929_16_R3D_xx_523_xx_t101.tif,414441,58.488248026,50,74,59
2236,160929_09_R3D_xx_523_xx_t008.tif,49679,57.084583023,50,78,57
2237,160929_13_R3D_xx_523_xx_t123.tif,256888,58.249198094,50,72,59
2238,160929_26_R3D_xx_523_xx_t102.tif,86522,62.006934652,50,80,63
2239,160929_15_R3D_xx_523_xx_t095.tif,80943,61.167179373,50,77,62
2240,160929_05_R3D_xx_523_xx_t031.tif,300379,57.496965500,50,76,56
2241,160929_25_R3D_xx_523_xx_t016.tif,443439,58.477154693,50,76,58
2242,160929_16_R3D_xx_523_xx_t004.tif,420078,61.974623760,50,79,63
2243,160929_12_R3D_xx_523_xx_t065.tif,324807,61.338228548,50,78,62
2244,160929_14_R3D_xx_523_xx_t112.tif,393498,59.691754469,50,75,60
2245,160929_03_R3D_xx_523_xx_t031.tif,99656,57.806042787,50,69,58
2246,160929_11_R3D_xx_523_xx_t049.tif,176273,62.769380450,50,79,64
2247,160929_02_R3D_xx_523_xx_t046.tif,45306,52.810466605,50,68,52
2248,160929_29_R3D_xx_523_xx_t135.tif,271433,60.735555367,50,80,61
2249,160929_01_R3D_xx_523_xx_t131.tif,0,NaN,255,17,255
2250,160929_16_R3D_xx_523_xx_t136.tif,239582,52.951978863,50,63,53
2251,160929_01_R3D_xx_523_xx_t111.tif,0,NaN,255,15,255
2252,160929_15_R3D_xx_523_xx_t026.tif,76965,65.471279153,50,82,67
2253,160929_29_R3D_xx_523_xx_t061.tif,363311,64.819245770,50,83,66
2254,160929_03_R3D_xx_523_xx_t047.tif,83053,55.925168266,50,71,55
2255,160929_16_R3D_xx_523_xx_t037.tif,487237,64.983825120,50,83,66
2256,160929_02_R3D_xx_523_xx_t041.tif,66482,54.590475617,50,71,54
2257,160929_26_R3D_xx_523_xx_t136.tif,46771,57.884137607,50,71,58
2258,160929_16_R3D_xx_523_xx_t123.tif,313145,54.455258746,50,67,54
2259,160929_06_R3D_xx_523_xx_t031.tif,180271,58.186879753,50,78,58
2260,160929_24_R3D_xx_523_xx_t093.tif,650955,63.907053483,50,78,65
2261,160929_21_R3D_xx_523_xx_t037.tif,555522,69.102280378,50,83,70
2262,160929_06_R3D_xx_523_xx_t124.tif,107055,57.753154920,50,78,58
2263,160929_13_R3D_xx_523_xx_t107.tif,259332,58.575486249,50,73,59
2264,160929_23_R3D_xx_523_xx_t088.tif,614974,64.452248388,50,78,66
2265,160929_30_R3D_xx_523_xx_t052.tif,355193,63.962158601,50,82,65
2266,160929_08_R3D_xx_523_xx_t104.tif,0,NaN,255,12,255
2267,160929_04_R3D_xx_523_xx_t105.tif,270537,62.807678802,50,83,63
2268,160929_16_R3D_xx_523_xx_t137.tif,211483,52.586841496,50,64,52
2269,160929_23_R3D_xx_523_xx_t012.tif,568454,62.579798893,50,76,64
2270,160929_23_R3D_xx_523_xx_t002.tif,580579,66.055076053,50,81,68
2271,160929_16_R3D_xx_523_xx_t050.tif,487078,64.298467597,50,82,65
2272,160929_06_R3D_xx_523_xx_t104.tif,132320,59.878846735,50,82,60
2273,160929_12_R3D_xx_523_xx_t047.tif,377600,63.278411017,50,83,64
2274,160929_16_R3D_xx_523_xx_t052.tif,492634,64.946337443,50,83,66
2275,160929_25_R3D_xx_523_xx_t061.tif,548853,60.417545317,50,79,61
2276,160929_31_R3D_xx_523_xx_t099.tif,0,NaN,255,10,255
2277,160929_16_R3D_xx_523_xx_t088.tif,453962,60.777648790,50,78,61
2278,160929_05_R3D_xx_523_xx_t138.tif,174920,59.459341413,50,72,60
2279,160929_04_R3D_xx_523_xx_t099.tif,283739,63.688763265,50,84,64
2280,160929_20_R3D_xx_523_xx_t058.tif,403248,66.570321490,50,83,68
2281,160929_26_R3D_xx_523_xx_t009.tif,153998,61.221327550,50,78,61
2282,160929_08_R3D_xx_523_xx_t006.tif,1204,50.632890365,50,55,50
2283,160929_22_R3D_xx_523_xx_t008.tif,565229,63.488313586,50,78,64
2284,160929_04_R3D_xx_523_xx_t088.tif,295545,63.084203759,50,83,64
2285,160929_19_R3D_xx_523_xx_t049.tif,499381,67.436055837,50,84,68
2286,160929_27_R3D_xx_523_xx_t021.tif,527047,60.163249198,50,80,60
2287,160929_24_R3D_xx_523_xx_t058.tif,678965,66.947668878,50,81,68
2288,160929_01_R3D_xx_523_xx_t070.tif,0,NaN,255,29,255
2289,160929_13_R3D_xx_523_xx_t081.tif,308409,60.574483883,50,78,61
2290,160929_12_R3D_xx_523_xx_t130.tif,259303,57.715764955,50,72,58
2291,160929_09_R3D_xx_523_xx_t074.tif,0,NaN,255,30,255
2292,160929_27_R3D_xx_523_xx_t124.tif,392653,57.545453619,50,74,57
2293,160929_02_R3D_xx_523_xx_t104.tif,0,NaN,255,27,255
2294,160929_29_R3D_xx_523_xx_t095.tif,358152,64.494242668,50,85,66
2295,160929_29_R3D_xx_523_xx_t006.tif,244159,60.764940060,50,77,62
2296,160929_03_R3D_xx_523_xx_t004.tif,205623,61.425069180,50,79,63
2297,160929_05_R3D_xx_523_xx_t068.tif,316818,59.772348793,50,81,59
2298,160929_19_R3D_xx_523_xx_t046.tif,495855,66.792889050,50,83,68
2299,160929_17_R3D_xx_523_xx_t017.tif,442359,63.760845829,50,81,65
2300,160929_09_R3D_xx_523_xx_t118.tif,0,NaN,255,35,255
2301,160929_11_R3D_xx_523_xx_t092.tif,151596,59.012051769,50,73,59
2302,160929_09_R3D_xx_523_xx_t041.tif,0,NaN,255,43,255
2303,160929_14_R3D_xx_523_xx_t067.tif,413667,62.951383601,50,80,64
2304,160929_28_R3D_xx_523_xx_t062.tif,326193,62.651942255,50,83,63
2305,160929_28_R3D_xx_523_xx_t052.tif,327574,62.538275321,50,83,63
2306,160929_07_R3D_xx_523_xx_t102.tif,108812,62.511763408,50,84,63
2307,160929_14_R3D_xx_523_xx_t119.tif,397303,59.773988618,50,75,60
2308,160929_05_R3D_xx_523_xx_t129.tif,262091,59.238314173,50,76,59
2309,160929_19_R3D_xx_523_xx_t007.tif,448398,62.019141477,50,77,62
2310,160929_03_R3D_xx_523_xx_t076.tif,47603,58.479570615,50,74,59
2311,160929_14_R3D_xx_523_xx_t086.tif,409697,61.449312541,50,77,62
2312,160929_25_R3D_xx_523_xx_t135.tif,72807,50.946612276,50,58,51
2313,160929_10_R3D_xx_523_xx_t085.tif,59283,52.011706560,50,61,52
2314,160929_09_R3D_xx_523_xx_t066.tif,0,NaN,255,32,255
2315,160929_02_R3D_xx_523_xx_t096.tif,0,NaN,255,31,255
2316,160929_20_R3D_xx_523_xx_t116.tif,360877,60.950035608,50,74,62
2317,160929_09_R3D_xx_523_xx_t115.tif,0,NaN,255,33,255
2318,160929_19_R3D_xx_523_xx_t096.tif,496557,64.372998467,50,81,65
2319,160929_16_R3D_xx_523_xx_t114.tif,326603,54.722329556,50,68,54
2320,160929_15_R3D_xx_523_xx_t121.tif,61454,57.020584502,50,68,57
2321,160929_16_R3D_xx_523_xx_t139.tif,199763,52.452426125,50,62,52
2322,160929_06_R3D_xx_523_xx_t077.tif,153218,59.615893694,50,84,60
2323,160929_23_R3D_xx_523_xx_t086.tif,604223,63.238196825,50,77,65
2324,160929_27_R3D_xx_523_xx_t119.tif,425623,58.773616557,50,76,59
2325,160929_26_R3D_xx_523_xx_t123.tif,60574,59.543401459,50,74,60
2326,160929_16_R3D_xx_523_xx_t095.tif,438113,59.813538973,50,77,60
2327,160929_26_R3D_xx_523_xx_t045.tif,147912,65.740217156,50,83,67
2328,160929_11_R3D_xx_523_xx_t046.tif,171766,62.383993340,50,78,64
2329,160929_01_R3D_xx_523_xx_t078.tif,0,NaN,255,21,255
2330,160929_30_R3D_xx_523_xx_t112.tif,329650,62.588160170,50,82,63
2331,160929_25_R3D_xx_523_xx_t115.tif,270045,52.909681720,50,63,53
2332,160929_18_R3D_xx_523_xx_t045.tif,572887,65.327726061,50,83,66
2333,160929_28_R3D_xx_523_xx_t105.tif,295238,60.715104424,50,78,61
2334,160929_25_R3D_xx_523_xx_t117.tif,277796,52.977184697,50,64,53
2335,160929_28_R3D_xx_523_xx_t084.tif,309147,61.113596444,50,79,61
2336,160929_05_R3D_xx_523_xx_t026.tif,259175,57.116816823,50,76,56
2337,160929_31_R3D_xx_523_xx_t059.tif,0,NaN,255,12,255
2338,160929_30_R3D_xx_523_xx_t019.tif,254053,59.987498672,50,78,60
2339,160929_07_R3D_xx_523_xx_t075.tif,120098,61.694890839,50,80,62
2340,160929_13_R3D_xx_523_xx_t032.tif,385649,63.835404733,50,84,64
2341,160929_07_R3D_xx_523_xx_t021.tif,125839,60.305406114,50,79,60
2342,160929_07_R3D_xx_523_xx_t115.tif,95055,61.470401347,50,81,62
2343,160929_11_R3D_xx_523_xx_t142.tif,99608,53.681642037,50,64,54
2344,160929_06_R3D_xx_523_xx_t142.tif,0,NaN,255,43,255
2345,160929_03_R3D_xx_523_xx_t085.tif,45243,57.761399554,50,71,58
2346,160929_31_R3D_xx_523_xx_t013.tif,73501,58.496088489,50,75,58
2347,160929_12_R3D_xx_523_xx_t093.tif,308789,60.296231407,50,78,61
2348,160929_11_R3D_xx_523_xx_t123.tif,126335,55.721541932,50,68,56
2349,160929_27_R3D_xx_523_xx_t054.tif,582735,62.509524913,50,82,63
2350,160929_24_R3D_xx_523_xx_t040.tif,685047,68.331242966,50,84,70
2351,160929_17_R3D_xx_523_xx_t009.tif,417733,61.637340119,50,79,62
2352,160929_23_R3D_xx_523_xx_t044.tif,627250,68.443092866,50,85,71
2353,160929_27_R3D_xx_523_xx_t061.tif,583709,63.167249434,50,83,63
2354,160929_06_R3D_xx_523_xx_t056.tif,166859,59.009289280,50,80,59
2355,160929_03_R3D_xx_523_xx_t105.tif,44666,58.823534680,50,75,59
2356,160929_03_R3D_xx_523_xx_t140.tif,23788,52.329577938,50,61,52
2357,160929_01_R3D_xx_523_xx_t105.tif,0,NaN,255,15,255
2358,160929_14_R3D_xx_523_xx_t056.tif,399260,62.422777138,50,78,63
2359,160929_28_R3D_xx_523_xx_t018.tif,292095,60.236159469,50,82,60
2360,160929_07_R3D_xx_523_xx_t079.tif,121489,62.784350847,50,82,63
2361,160929_29_R3D_xx_523_xx_t033.tif,308117,62.999821496,50,80,64
2362,160929_31_R3D_xx_523_xx_t077.tif,0,NaN,255,10,255
2363,160929_14_R3D_xx_523_xx_t045.tif,385907,62.175283164,50,79,63
2364,160929_06_R3D_xx_523_xx_t138.tif,30215,51.622505378,50,60,51
2365,160929_28_R3D_xx_523_xx_t102.tif,301032,61.147442797,50,78,62
2366,160929_02_R3D_xx_523_xx_t018.tif,346319,62.882573581,50,84,63
2367,160929_10_R3D_xx_523_xx_t056.tif,112034,53.625104879,50,66,54
2368,160929_14_R3D_xx_523_xx_t140.tif,371467,58.322060910,50,73,59
2369,160929_21_R3D_xx_523_xx_t057.tif,548345,68.522065488,50,83,70
2370,160929_13_R3D_xx_523_xx_t100.tif,272716,58.970507781,50,74,60
2371,160929_29_R3D_xx_523_xx_t055.tif,351380,63.780957937,50,81,65
2372,160929_02_R3D_xx_523_xx_t136.tif,0,NaN,255,16,255
2373,160929_07_R3D_xx_523_xx_t010.tif,120914,60.516143705,50,78,61
2374,160929_17_R3D_xx_523_xx_t040.tif,470666,64.842909834,50,82,66
2375,160929_14_R3D_xx_523_xx_t093.tif,423286,63.099032333,50,80,64
2376,160929_31_R3D_xx_523_xx_t131.tif,0,NaN,255,10,255
2377,160929_27_R3D_xx_523_xx_t032.tif,577096,61.890316343,50,82,62
2378,160929_15_R3D_xx_523_xx_t053.tif,84661,65.753735486,50,83,67
2379,160929_26_R3D_xx_523_xx_t044.tif,148749,66.092558605,50,84,67
2380,160929_06_R3D_xx_523_xx_t097.tif,138173,59.806959391,50,83,60
2381,160929_02_R3D_xx_523_xx_t071.tif,176,50.568181818,50,54,50
2382,160929_08_R3D_xx_523_xx_t091.tif,0,NaN,255,12,255
2383,160929_09_R3D_xx_523_xx_t031.tif,14,50.428571429,50,51,50
2384,160929_04_R3D_xx_523_xx_t117.tif,233051,60.126663263,50,79,60
2385,160929_11_R3D_xx_523_xx_t005.tif,212420,61.817794935,50,81,62
2386,160929_13_R3D_xx_523_xx_t113.tif,248589,58.193962726,50,73,59
2387,160929_22_R3D_xx_523_xx_t119.tif,603681,61.551533012,50,75,63
2388,160929_23_R3D_xx_523_xx_t063.tif,631498,67.866791344,50,83,70
2389,160929_01_R3D_xx_523_xx_t079.tif,0,NaN,255,21,255
2390,160929_31_R3D_xx_523_xx_t054.tif,0,NaN,255,12,255
2391,160929_29_R3D_xx_523_xx_t039.tif,331025,63.830426705,50,81,65
2392,160929_04_R3D_xx_523_xx_t060.tif,332648,62.494273226,50,81,63
2393,160929_01_R3D_xx_523_xx_t032.tif,1068,51.219101124,50,56,51
2394,160929_01_R3D_xx_523_xx_t142.tif,0,NaN,255,22,255
2395,160929_14_R3D_xx_523_xx_t064.tif,415224,63.601195981,50,80,65
2396,160929_24_R3D_xx_523_xx_t022.tif,652459,64.509904837,50,79,66
2397,160929_19_R3D_xx_523_xx_t142.tif,446358,57.627240914,50,70,58
2398,160929_03_R3D_xx_523_xx_t113.tif,43160,58.310310473,50,73,58
2399,160929_29_R3D_xx_523_xx_t099.tif,355704,64.498420035,50,84,66
2400,160929_09_R3D_xx_523_xx_t023.tif,177,52.502824859,50,59,52
2401,160929_26_R3D_xx_523_xx_t039.tif,147730,65.425451838,50,82,67
2402,160929_21_R3D_xx_523_xx_t135.tif,499928,58.508541230,50,69,59
2403,160929_03_R3D_xx_523_xx_t008.tif,239812,62.444973563,50,82,63
2404,160929_12_R3D_xx_523_xx_t079.tif,321827,61.139618491,50,78,62
2405,160929_14_R3D_xx_523_xx_t083.tif,418564,62.719837349,50,80,64
2406,160929_04_R3D_xx_523_xx_t029.tif,360326,61.727341352,50,77,63
2407,160929_02_R3D_xx_523_xx_t036.tif,76447,55.387457977,50,73,55
2408,160929_24_R3D_xx_523_xx_t111.tif,604614,60.208096405,50,73,61
2409,160929_25_R3D_xx_523_xx_t108.tif,292028,54.024864054,50,66,54
2410,160929_12_R3D_xx_523_xx_t131.tif,267570,58.080068767,50,72,59
2411,160929_09_R3D_xx_523_xx_t071.tif,0,NaN,255,30,255
2412,160929_18_R3D_xx_523_xx_t046.tif,574183,65.381139811,50,82,66
2413,160929_17_R3D_xx_523_xx_t139.tif,169699,52.210513910,50,62,52
2414,160929_08_R3D_xx_523_xx_t038.tif,0,NaN,255,26,255
2415,160929_04_R3D_xx_523_xx_t064.tif,331867,63.669439866,50,84,65
2416,160929_12_R3D_xx_523_xx_t018.tif,376469,62.868198975,50,81,63
2417,160929_30_R3D_xx_523_xx_t129.tif,281307,60.668536510,50,79,61
2418,160929_06_R3D_xx_523_xx_t143.tif,0,NaN,255,36,255
2419,160929_10_R3D_xx_523_xx_t003.tif,204707,62.791174703,50,79,64
2420,160929_31_R3D_xx_523_xx_t140.tif,0,NaN,255,10,255
2421,160929_23_R3D_xx_523_xx_t020.tif,588420,64.280281092,50,78,66
2422,160929_07_R3D_xx_523_xx_t068.tif,124757,62.384114719,50,81,63
2423,160929_15_R3D_xx_523_xx_t072.tif,84048,63.714912907,50,80,65
2424,160929_11_R3D_xx_523_xx_t033.tif,213755,62.682898646,50,81,64
2425,160929_07_R3D_xx_523_xx_t096.tif,114749,63.497564249,50,83,64
2426,160929_08_R3D_xx_523_xx_t138.tif,0,NaN,255,14,255
2427,160929_23_R3D_xx_523_xx_t074.tif,630238,67.128652985,50,81,69
2428,160929_15_R3D_xx_523_xx_t035.tif,82277,67.014742881,50,84,69
2429,160929_04_R3D_xx_523_xx_t008.tif,284612,58.106562619,50,72,58
2430,160929_09_R3D_xx_523_xx_t010.tif,35556,54.644110699,50,75,54
2431,160929_17_R3D_xx_523_xx_t123.tif,297802,54.066047239,50,65,54
2432,160929_12_R3D_xx_523_xx_t066.tif,326546,61.435329173,50,78,62
2433,160929_25_R3D_xx_523_xx_t085.tif,432516,56.883592746,50,72,57
2434,160929_05_R3D_xx_523_xx_t003.tif,99570,56.136306116,50,68,57
2435,160929_06_R3D_xx_523_xx_t103.tif,129749,58.844399571,50,79,59
2436,160929_29_R3D_xx_523_xx_t088.tif,361993,64.372949201,50,82,66
2437,160929_28_R3D_xx_523_xx_t041.tif,323496,61.584730569,50,83,62
2438,160929_29_R3D_xx_523_xx_t140.tif,271859,61.647714440,50,81,62
2439,160929_24_R3D_xx_523_xx_t043.tif,683783,67.917598127,50,83,69
2440,160929_06_R3D_xx_523_xx_t011.tif,163897,55.823907698,50,68,56
2441,160929_22_R3D_xx_523_xx_t059.tif,617768,65.807845340,50,81,67
2442,160929_22_R3D_xx_523_xx_t010.tif,560917,62.466054693,50,76,63
2443,160929_05_R3D_xx_523_xx_t049.tif,335647,59.310978498,50,80,58
2444,160929_04_R3D_xx_523_xx_t062.tif,332317,63.056921554,50,81,64
2445,160929_27_R3D_xx_523_xx_t097.tif,515336,61.926327677,50,80,62
2446,160929_25_R3D_xx_523_xx_t114.tif,223587,52.400698609,50,62,52
2447,160929_20_R3D_xx_523_xx_t027.tif,386323,64.550430598,50,80,66
2448,160929_06_R3D_xx_523_xx_t131.tif,103627,57.801364509,50,77,58
2449,160929_11_R3D_xx_523_xx_t125.tif,124642,55.571219974,50,67,56
2450,160929_22_R3D_xx_523_xx_t023.tif,584550,64.467578479,50,79,66
2451,160929_31_R3D_xx_523_xx_t101.tif,0,NaN,255,10,255
2452,160929_02_R3D_xx_523_xx_t084.tif,0,NaN,255,39,255
2453,160929_23_R3D_xx_523_xx_t025.tif,601722,65.590157913,50,79,68
2454,160929_03_R3D_xx_523_xx_t043.tif,86486,55.904088523,50,69,56
2455,160929_25_R3D_xx_523_xx_t122.tif,286055,53.036800615,50,63,53
2456,160929_05_R3D_xx_523_xx_t139.tif,177891,59.542028546,50,72,60
2457,160929_26_R3D_xx_523_xx_t079.tif,116240,64.137405368,50,82,65
2458,160929_15_R3D_xx_523_xx_t109.tif,70565,58.676312620,50,73,59
2459,160929_15_R3D_xx_523_xx_t136.tif,42838,54.200756338,50,65,54
2460,160929_05_R3D_xx_523_xx_t108.tif,267287,60.887622668,50,82,60
2461,160929_25_R3D_xx_523_xx_t069.tif,521284,59.408919130,50,79,59
2462,160929_27_R3D_xx_523_xx_t112.tif,452984,59.491723769,50,76,59
2463,160929_31_R3D_xx_523_xx_t121.tif,0,NaN,255,10,255
2464,160929_29_R3D_xx_523_xx_t013.tif,250120,60.919330721,50,76,62
2465,160929_18_R3D_xx_523_xx_t124.tif,547141,59.257670326,50,74,59
2466,160929_29_R3D_xx_523_xx_t126.tif,299093,61.876740679,50,80,62
2467,160929_28_R3D_xx_523_xx_t006.tif,236365,57.182768176,50,76,57
2468,160929_20_R3D_xx_523_xx_t069.tif,406934,67.281134041,50,83,69
2469,160929_21_R3D_xx_523_xx_t101.tif,540361,65.500894772,50,80,66
2470,160929_17_R3D_xx_523_xx_t136.tif,209914,52.657145307,50,63,52
2471,160929_12_R3D_xx_523_xx_t133.tif,249997,57.367936415,50,71,58
2472,160929_21_R3D_xx_523_xx_t113.tif,526657,62.567475606,50,75,63
2473,160929_16_R3D_xx_523_xx_t032.tif,484869,65.328608346,50,85,66
2474,160929_07_R3D_xx_523_xx_t099.tif,113313,63.618234448,50,82,64
2475,160929_21_R3D_xx_523_xx_t034.tif,552883,67.795085036,50,82,69
2476,160929_11_R3D_xx_523_xx_t062.tif,171421,62.087206352,50,77,63
2477,160929_28_R3D_xx_523_xx_t047.tif,328162,62.269726538,50,84,62
2478,160929_09_R3D_xx_523_xx_t037.tif,0,NaN,255,46,255
2479,160929_11_R3D_xx_523_xx_t038.tif,193123,62.283052769,50,80,64
2480,160929_05_R3D_xx_523_xx_t033.tif,315244,57.895328698,50,77,56
